,Q1,Q3,IQR,P90,Avg_Weekly_Supply,Median,Number of Partners ,DRY,FROZEN,PRODUCE,REFRIG,Monthly_Open_Hours,Average_monthly_served,Parent,Is_Disaster_Relief,Is_TEFAP,Is_CSFP,Is_Non_Church,info_web,C_pantry,C_Other,Partners_webpage,Is_multi_FB,Is_Other,isWeb,Is_Meal_Services,Is_White,Is_Multi,social_media,isEmail,Is_Pantries,Is_Black,Is_Hispanic,Is_Elderly_Services,Is_Children_Services,Is_Shelters_Group_Homes
48,-0.58243582383518,-0.5963779429972321,-0.42988238482167956,-0.6563436752032797,-0.612939826601642,-0.5204793829584164,-0.34716296198471047,-0.9020989508607167,-0.8480657733226831,-1.1703588094806812,-0.7580897794268915,-0.41746327736934075,-0.6156157088870398,R1130,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,1,1,0,0,0,0,0
49,-0.192838510725248,-0.48084134741023843,-0.5549542870773289,-0.5037092158091904,-0.39787358633792363,-0.3208965569198871,-0.34716296198471047,-0.6975853764931773,-0.5389237786561923,0.43271265810555,-0.6952886561034782,-0.43274030374499967,-0.645798834716747,R1131,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,1,1,0,0,0,0,0
50,0.15167471937139448,0.2590786732145214,0.2630463723059993,0.8941406517271346,0.5585719036116631,0.30049162192037676,-0.34716296198471047,-0.20589210841749928,-0.2887468180003884,0.5171622058937816,-0.3520449616741885,-0.2417774740492634,0.0854152732546218,R1133,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
51,-0.6534930610557982,-0.9761496977509883,-0.9293545345515581,-1.0080859241611317,-0.9578535159582288,-0.8398771988924859,-0.34716296198471047,-0.6133186163580958,-0.4287232696444342,-1.1091484858031226,-0.7641070606547532,-0.12932859376719869,-0.19964288740192326,R1140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,0,0,0,0,0,1
52,-0.5204544331131453,-0.8522749220014377,-0.8491417812351209,-0.9310951194196593,-0.8523718552348927,-0.7507505170355855,-0.03414717658866006,-0.8102949049872921,-0.5730551449514198,-1.0232677572378606,-0.7608944444059796,4.685063532100732,1.9315748829612456,R1152,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1.0,1,0,0,0,0,0,1
53,1.3553533271933071,1.5928689422856557,1.2989490866992917,1.3059904826798754,1.433588655324747,1.9128205026585494,-0.34716296198471047,0.6195357302776054,1.0720170014625496,2.903504485408327,0.09278485617931058,-0.27997003998841063,0.15518628948527527,R1156,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1.0,1,1,0,0,0,0,0
54,0.37601488734240074,0.2617205975202363,0.09800418843757831,0.04741923805065341,0.31794031158398833,0.7172823746000526,-0.34716296198471047,0.3674281394705851,0.47739266254395224,0.5326478153801568,1.2516687411695693,-0.4098247641815113,-0.5840289016901119,R1161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
55,-0.4066743087162675,0.194403984705305,0.5892162021438043,0.06666207938721617,-0.006712082930006614,0.20488339528765565,-0.34716296198471047,-0.3933215231377444,0.1157385808892983,-0.020405070335339177,-0.06424472094038061,-0.3945477378058524,-0.0714028758074218,R1162,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
56,1.4997699675756475,1.561127700085586,1.144011821082805,2.053867215510142,1.807206554057717,1.1884893739167548,-0.34716296198471047,1.5153777527806904,1.1297609777165312,1.463942884864454,1.5059629490225577,-0.12932859376719869,0.4274090167332745,R1163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,1,1,0,0,0,0,0
57,0.1716710966162414,1.5503890884816491,2.128202306636159,2.08246472581389,2.070720523182061,1.2479506913363037,-0.34716296198471047,-0.3514063391201161,-0.13831661647340746,1.239898327037766,0.10929397125975876,-0.3678129416484493,-0.12269020458820117,R1168,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,1,0,0,0
